"id","name","business_status","formatted_address","city","website","geometry_location_lat","geometry_location_lng","geometry_viewport_northeast_lat","geometry_viewport_northeast_lng","geometry_viewport_southwest_lat","geometry_viewport_southwest_lng","opening_hours_open_now","place_id","plus_code_compound_code","plus_code_global_code","price_level","rating","reference","types","user_ratings_total","normalized_name","master_business_id"
240,"Golden Harvest Asian Cuisine","OPERATIONAL","2146 Mountain Grove Ave, Burlington, ON L7P 2J3, Canada"," Burlington",NULL,"43.36738000","-79.82730000","43.36865000","-79.82580000","43.36595000","-79.82850000",False,"ChIJfXaKNYZhK4gRvzUZ5iQkQRE","958F+X3 Burlington, Ontario","87M2958F+X3",NULL,"3.8","ChIJfXaKNYZhK4gRvzUZ5iQkQRE","meal_delivery",138,"golden harvest asian cuisine",297
241,"Jiayan Chinese Restaurant","OPERATIONAL","1860 Appleby Line Unit 18, Burlington, ON L7L 0B7, Canada"," Burlington",NULL,"43.39088000","-79.78840000","43.39234000","-79.78720000","43.38964000","-79.78990000",True,"ChIJf7_MUMNhK4gREteVGCrLZF0","96R6+9J Burlington, Ontario","87M296R6+9J",NULL,"3.7","ChIJf7_MUMNhK4gREteVGCrLZF0","restaurant",43,"jiayan chinese restaurant",211
242,"China Taste","OPERATIONAL","3650 Dundas St, Burlington, ON L7M 4B8, Canada"," Burlington",NULL,"43.39080000","-79.82260000","43.39210000","-79.82130000","43.38940000","-79.82400000",False,"ChIJzetgves2K4gRBCTF2ggO0Io","95RG+8X Burlington, Ontario","87M295RG+8X",NULL,"3.8","ChIJzetgves2K4gRBCTF2ggO0Io","restaurant",204,"china taste",557
243,"MY Chinese DISH","OPERATIONAL","Unit1&2, 3480 Fairview St, Burlington, ON L7N 2R5, Canada"," Burlington",NULL,"43.35722000","-79.78160000","43.35863000","-79.78030000","43.35593000","-79.78300000",False,"ChIJL64HL-lhK4gRKMz59l_71So","9649+V9 Burlington, Ontario","87M29649+V9",NULL,"4.6","ChIJL64HL-lhK4gRKMz59l_71So","restaurant",490,"my chinese dish",876
244,"Bo Chin Chinese Food","OPERATIONAL","1500 Upper Middle Rd, Burlington, ON L7P 3P5, Canada"," Burlington",NULL,"43.35607000","-79.84500000","43.35747000","-79.84360000","43.35477000","-79.84630000",False,"ChIJIQK0bZhhK4gRqxbz34vXFyQ","9544+C2 Burlington, Ontario","87M29544+C2",NULL,"4.0","ChIJIQK0bZhhK4gRqxbz34vXFyQ","restaurant",166,"bo chin chinese food",153
245,"Red Chillie","OPERATIONAL","3505 Upper Middle Rd, Burlington, ON L7M 4C6, Canada"," Burlington",NULL,"43.37950000","-79.80850000","43.38081000","-79.80710000","43.37811000","-79.80980000",False,"ChIJLfzVVQthK4gR2pdhMFkqh_g","95HR+QJ Burlington, Ontario","87M295HR+QJ",NULL,"3.5","ChIJLfzVVQthK4gR2pdhMFkqh_g","restaurant",106,"red chillie",534
246,"Panda Chopsticks Chinese Restaurant","OPERATIONAL","650 Plains Rd E, Burlington, ON L7T 2E9, Canada"," Burlington",NULL,"43.32241000","-79.83070000","43.32389000","-79.82970000","43.32119000","-79.83240000",False,"ChIJeXCw5gmeLIgRo8GxhZ8m3UU","85C9+XP Burlington, Ontario","87M285C9+XP",NULL,"4.2","ChIJeXCw5gmeLIgRo8GxhZ8m3UU","restaurant",203,"panda chopsticks chinese restaurant",744
247,"JF Chen Chinese Food","OPERATIONAL","2475 Appleby Line E4, Burlington, ON L7L 0B6, Canada"," Burlington",NULL,"43.40590000","-79.80620000","43.40726000","-79.80480000","43.40456000","-79.80750000",False,"ChIJ2T-Y5UlhK4gRygqtKLe_Sbw","C54V+9G Burlington, Ontario","87M2C54V+9G",NULL,"3.5","ChIJ2T-Y5UlhK4gRygqtKLe_Sbw","meal_takeaway",164,"jf chen chinese food",385
248,"Famous Wok","OPERATIONAL","777 Guelph Line, Burlington, ON L7R 3N2, Canada"," Burlington",NULL,"43.34851000","-79.79360000","43.34962000","-79.79240000","43.34692000","-79.79640000",False,"ChIJRZQ2lxBhK4gRSA_PwWJGd50","86X4+CH Burlington, Ontario","87M286X4+CH",NULL,"4.4","ChIJRZQ2lxBhK4gRSA_PwWJGd50","meal_takeaway",25,"famous wok",786
249,"Aroma Kitchen","OPERATIONAL","566 Plains Rd E, Burlington, ON L7T 2E5, Canada"," Burlington",NULL,"43.32057000","-79.83380000","43.32201000","-79.83260000","43.31931000","-79.83530000",False,"ChIJtQ0wpKydLIgRFyCPOCQtHg8","85C8+6F Burlington, Ontario","87M285C8+6F",NULL,"3.5","ChIJtQ0wpKydLIgRFyCPOCQtHg8","restaurant",2,"aroma kitchen",704
250,"BURLINGTON HAKKA AND MOMO HUB.","OPERATIONAL","2388 Fairview St, Burlington, ON L7R 2E4, Canada"," Burlington",NULL,"43.34480000","-79.79960000","43.34629000","-79.79860000","43.34359000","-79.80130000",False,"ChIJwW8z8-hhK4gRWvdCd763C8s","86V2+W4 Burlington, Ontario","87M286V2+W4",NULL,"4.9","ChIJwW8z8-hhK4gRWvdCd763C8s","restaurant",7,"burlington hakka and momo hub.",345
251,"1st Choice Kitchen","OPERATIONAL","2405 Fairview St, Burlington, ON L7R 2E4, Canada"," Burlington",NULL,"43.34611000","-79.79970000","43.34730000","-79.79810000","43.34460000","-79.80080000",NULL,"ChIJVVUl78RhK4gRR4vsY53hVkM","86W2+C4 Burlington, Ontario","87M286W2+C4",NULL,"0.0","ChIJVVUl78RhK4gRR4vsY53hVkM","restaurant",0,"1st choice kitchen",353
252,"Oakville Hakka House","OPERATIONAL","516 Plains Rd E, Burlington, ON L7T 2E1, Canada"," Burlington",NULL,"43.31907000","-79.83560000","43.32035000","-79.83440000","43.31765000","-79.83710000",False,"ChIJNy336cydLIgR5YruZTIMf-8","8597+JQ Burlington, Ontario","87M28597+JQ",NULL,"4.6","ChIJNy336cydLIgR5YruZTIMf-8","meal_takeaway",436,"oakville hakka house",678
253,"BurgerTone","OPERATIONAL","2025 Upper Middle Rd, Burlington, ON L7P 4K1, Canada"," Burlington",NULL,"43.35823000","-79.84360000","43.35956000","-79.84220000","43.35686000","-79.84490000",False,"ChIJb8i_rrhjK4gR9TNUIhevwNE","9554+7H Burlington, Ontario","87M29554+7H",NULL,"4.7","ChIJb8i_rrhjK4gR9TNUIhevwNE","restaurant",471,"burgertone",266
254,"Mr. Jack's","OPERATIONAL","3300 Fairview St Unit#: 9, Burlington, ON L7N 3N7, Canada"," Burlington",NULL,"43.35325000","-79.78620000","43.35465000","-79.78500000","43.35195000","-79.78770000",False,"ChIJ9_F5w2xhK4gR2g40141IyUE","9637+7G Burlington, Ontario","87M29637+7G",NULL,"4.3","ChIJ9_F5w2xhK4gR2g40141IyUE","restaurant",108,"mr. jack's",493
255,"Dunky's Beach Shack","OPERATIONAL","1086 Lakeshore Rd., Burlington, ON L7S 1A7, Canada"," Burlington",NULL,"43.30879000","-79.79980000","43.31011000","-79.79870000","43.30741000","-79.80140000",False,"ChIJ92R5Y96fLIgRjPnYPHwzoIg","8652+G3 Burlington, Ontario","87M28652+G3",NULL,"4.9","ChIJ92R5Y96fLIgRjPnYPHwzoIg","restaurant",59,"dunky's beach shack",32
256,"Hoser Burger","OPERATIONAL","3420 Rebecca Street, 4040 Palladium Way, Burlington, ON L7M 0V6, Canada"," Burlington",NULL,"43.39672000","-79.82890000","43.39799000","-79.82750000","43.39529000","-79.83020000",False,"ChIJuTSXqhzT1IkR_hbDTnSrrEo","95WC+MC Burlington, Ontario","87M295WC+MC",NULL,"4.2","ChIJuTSXqhzT1IkR_hbDTnSrrEo","restaurant",5,"hoser burger",510
257,"Meatheadz","OPERATIONAL","2405 Fairview St, Burlington, ON L7R 2E4, Canada"," Burlington",NULL,"43.34611000","-79.79970000","43.34730000","-79.79810000","43.34460000","-79.80080000",NULL,"ChIJu-VFn7BhK4gRSkAtc21a_04","86W2+C4 Burlington, Ontario","87M286W2+C4",NULL,"2.3","ChIJu-VFn7BhK4gRSkAtc21a_04","restaurant",3,"meatheadz",354
258,"Halibut 'N' Malt Fish & Chips","OPERATIONAL","1250 Brant St #4, Burlington, ON L7P 1X8, Canada"," Burlington","https://halibutnmalt.ca/","43.34264000","-79.82840000","43.34403000","-79.82710000","43.34133000","-79.82980000",True,"ChIJCdrLtfhhK4gR5osFqvGHqi8","85VC+2J Burlington, Ontario","87M285VC+2J",NULL,"4.4","ChIJCdrLtfhhK4gR5osFqvGHqi8","restaurant",565,"halibut 'n' malt fish & chips",92
259,"The French Fry Guy","OPERATIONAL","4305 Fairview St, Burlington, ON L7L 2A4, Canada"," Burlington",NULL,"43.36782000","-79.77020000","43.36945000","-79.76860000","43.36675000","-79.77130000",False,"ChIJU5vSHK1hK4gRRPjcAI3bF5A","969H+4W Burlington, Ontario","87M2969H+4W",NULL,"4.4","ChIJU5vSHK1hK4gRRPjcAI3bF5A","restaurant",313,"the french fry guy",560
260,"The Eddie","OPERATIONAL","3300 Fairview St Unit#: 9, Burlington, ON L7N 3N7, Canada"," Burlington",NULL,"43.35345000","-79.78600000","43.35481000","-79.78470000","43.35211000","-79.78740000",False,"ChIJyQ_YbRVhK4gRlvkiaXGS9EQ","9637+9J Burlington, Ontario","87M29637+9J",NULL,"5.0","ChIJyQ_YbRVhK4gRlvkiaXGS9EQ","restaurant",5,"the eddie",494
261,"London Shawarma & Burger (Halal) Karabakh kabab house","OPERATIONAL","2011 Plains Rd E unit #3, Burlington, ON L7R 0A6, Canada"," Burlington",NULL,"43.33879000","-79.81740000","43.34003000","-79.81610000","43.33733000","-79.81880000",False,"ChIJF-vR6RJhK4gRBZzTvyd7OuI","85QM+G2 Burlington, Ontario","87M285QM+G2",NULL,"4.8","ChIJF-vR6RJhK4gRBZzTvyd7OuI","restaurant",213,"london shawarma & burger (halal) karabakh kabab house",258
262,"Tribute Bands","OPERATIONAL","2477 Glenwood School Dr, Burlington, ON L7R 0C9, Canada"," Burlington",NULL,"43.34991000","-79.80270000","43.35117000","-79.80130000","43.34848000","-79.80400000",NULL,"ChIJZ0bvW8FhK4gRMoBiD6am6-c","85XW+XW Burlington, Ontario","87M285XW+XW",NULL,"0.0","ChIJZ0bvW8FhK4gRMoBiD6am6-c","store",0,"tribute bands",389
263,"B Town Sound","OPERATIONAL","919 Fraser Dr, Burlington, ON L7L 4X8, Canada"," Burlington",NULL,"43.36665000","-79.78280000","43.36798000","-79.78120000","43.36528000","-79.78390000",NULL,"ChIJI4BFX1NgK4gRlLDcmVM8l3k","9689+Q2 Burlington, Ontario","87M29689+Q2",NULL,"4.7","ChIJI4BFX1NgK4gRlLDcmVM8l3k","store",96,"b town sound",836
264,"Hangry Chicken","OPERATIONAL","3450 Dundas St Unit B6, Burlington, ON L7M 4B8, Canada"," Burlington",NULL,"43.39019000","-79.82420000","43.39157000","-79.82280000","43.38887000","-79.82550000",False,"ChIJdx10DyRhK4gRqPkND3qafoo","95RG+38 Burlington, Ontario","87M295RG+38",NULL,"4.4","ChIJdx10DyRhK4gRqPkND3qafoo","restaurant",342,"hangry chicken",515
265,"Kukuâ€™s Chicken","OPERATIONAL","461 Guelph Line, Burlington, ON L7R 3L8, Canada"," Burlington",NULL,"43.33960000","-79.78480000","43.34091000","-79.78350000","43.33821000","-79.78620000",False,"ChIJxWm8XuphK4gRHoPwx-vgezE","86Q8+R3 Burlington, Ontario","87M286Q8+R3",NULL,"4.7","ChIJxWm8XuphK4gRHoPwx-vgezE","restaurant",107,"kukuâ€™s chicken",645
266,"Jack Hoffinme's Sea Food","OPERATIONAL","4345 N Service Rd, Burlington, ON L7L 4X7, Canada"," Burlington",NULL,"43.37659000","-79.77860000","43.37802000","-79.77710000","43.37532000","-79.77980000",True,"ChIJ559qBFxhK4gRGhthYRvOLNk","96GC+JH Burlington, Ontario","87M296GC+JH",NULL,"5.0","ChIJ559qBFxhK4gRGhthYRvOLNk","restaurant",2,"jack hoffinme's sea food",614
267,"Genki Fish And Chips","OPERATIONAL","3505 Upper Middle Rd, Burlington, ON L7M 4C6, Canada"," Burlington",NULL,"43.37950000","-79.80750000","43.38091000","-79.80620000","43.37821000","-79.80890000",True,"ChIJpV3-y9FhK4gR_w_qdoRdTrs","95HV+R2 Burlington, Ontario","87M295HV+R2",NULL,"5.0","ChIJpV3-y9FhK4gR_w_qdoRdTrs","restaurant",1,"genki fish and chips",533
268,"Dave's Fish Market Inc","OPERATIONAL","685 Plains Rd E, Burlington, ON L7T 2E8, Canada"," Burlington",NULL,"43.32402000","-79.83050000","43.32531000","-79.82910000","43.32261000","-79.83180000",False,"ChIJf6IW9uGdLIgRbXx-znxgqGM","85F9+JQ Burlington, Ontario","87M285F9+JQ",NULL,"4.4","ChIJf6IW9uGdLIgRbXx-znxgqGM","food",249,"dave's fish market inc",760
269,"Fishing Sushi Burlington","OPERATIONAL","2201 Brant St Unit #18, Burlington, ON L7P 3N8, Canada"," Burlington",NULL,"43.35718000","-79.84270000","43.35844000","-79.84150000","43.35574000","-79.84420000",False,"ChIJL80EKgFjK4gR4hyoju4pg1o","9544+VW Burlington, Ontario","87M29544+VW",NULL,"4.7","ChIJL80EKgFjK4gR4hyoju4pg1o","meal_takeaway",247,"fishing sushi burlington",314
270,"Siam Dish Thai Cuisine","OPERATIONAL","730 Guelph Line, Burlington, ON L7R 3N5, Canada"," Burlington",NULL,"43.34514000","-79.79530000","43.34662000","-79.79380000","43.34392000","-79.79650000",False,"ChIJxTmopTqeLIgRacSxMx93Imk","86W3+3V Burlington, Ontario","87M286W3+3V",NULL,"4.1","ChIJxTmopTqeLIgRacSxMx93Imk","meal_delivery",378,"siam dish thai cuisine",771
271,"Hoseki Sushi","OPERATIONAL","491 Appleby Line #103, Burlington, ON L7L 2Y1, Canada"," Burlington",NULL,"43.36840000","-79.75460000","43.36982000","-79.75310000","43.36712000","-79.75580000",False,"ChIJfyIj7olhK4gRwe-okCYgX0s","969W+95 Burlington, Ontario","87M2969W+95",NULL,"4.8","ChIJfyIj7olhK4gRwe-okCYgX0s","restaurant",239,"hoseki sushi",659
272,"Chef Martin's Sushi House","OPERATIONAL","361 Brant St, Burlington, ON L7R 2E7, Canada"," Burlington",NULL,"43.32492000","-79.79650000","43.32624000","-79.79520000","43.32354000","-79.79790000",False,"ChIJ9xGoUx-fLIgRY2iVI0HTwRQ","86F3+XC Burlington, Ontario","87M286F3+XC",NULL,"4.6","ChIJ9xGoUx-fLIgRY2iVI0HTwRQ","restaurant",32,"chef martin's sushi house",552
273,"Gusto Restaurant","OPERATIONAL","2388 Fairview St, Burlington, ON L7R 2E4, Canada"," Burlington",NULL,"43.34480000","-79.79960000","43.34632000","-79.79850000","43.34362000","-79.80120000",False,"ChIJ-YZU_XVhK4gRSFf0TGS81NU","86V2+W4 Burlington, Ontario","87M286V2+W4",NULL,"4.5","ChIJ-YZU_XVhK4gRSFf0TGS81NU","restaurant",65,"gusto restaurant",346
274,"Prince of India Burlington","OPERATIONAL","1235 Fairview St, Burlington, ON L7S 2H9, Canada"," Burlington","https://princeofindia.restaurant/","43.33088000","-79.81980000","43.33221000","-79.81840000","43.32951000","-79.82110000",False,"ChIJd19YU7ufLIgRmBdm-rvDq0o","85JJ+93 Burlington, Ontario","87M285JJ+93",NULL,"4.4","ChIJd19YU7ufLIgRmBdm-rvDq0o","restaurant",1215,"prince of india burlington",86
275,"Nawabs Indian Cuisine","OPERATIONAL","2180 Itabashi Way Unit # D4, Burlington, ON L7M 5A5, Canada"," Burlington",NULL,"43.38706000","-79.79490000","43.38850000","-79.79340000","43.38580000","-79.79610000",False,"ChIJsfQaNWlhK4gRIgo6hbGMx3o","96P4+R2 Burlington, Ontario","87M296P4+R2",NULL,"4.2","ChIJsfQaNWlhK4gRIgo6hbGMx3o","restaurant",443,"nawabs indian cuisine",305
276,"Bombay Chili","OPERATIONAL","4265 Thomas Alton Blvd, Burlington, ON L7M 0M9, Canada"," Burlington",NULL,"43.40073000","-79.82300000","43.40204000","-79.82150000","43.39934000","-79.82420000",False,"ChIJs0MZInxhK4gRXes1u27D3fQ","C52G+7R Burlington, Ontario","87M2C52G+7R",NULL,"4.4","ChIJs0MZInxhK4gRXes1u27D3fQ","restaurant",352,"bombay chili",610
277,"Mughal Spices Burlington","OPERATIONAL","4460 Fairview St, Burlington, ON L7L 5P9, Canada"," Burlington",NULL,"43.37196000","-79.76300000","43.37342000","-79.76170000","43.37072000","-79.76440000",False,"ChIJfy2JSaBhK4gR_Yxe_vywGHU","96CP+QQ Burlington, Ontario","87M296CP+QQ",NULL,"4.9","ChIJfy2JSaBhK4gR_Yxe_vywGHU","restaurant",468,"mughal spices burlington",624
278,"Bombay Vintage","OPERATIONAL","2000 Appleby Line Unit F4, Burlington, ON L7L 6M6, Canada"," Burlington",NULL,"43.39353000","-79.79140000","43.39481000","-79.79020000","43.39211000","-79.79290000",False,"ChIJdXvW-PFhK4gRTAeiyWSrevA","96V5+CC Burlington, Ontario","87M296V5+CC",NULL,"4.6","ChIJdXvW-PFhK4gRTAeiyWSrevA","meal_delivery",488,"bombay vintage",245
279,"Shruti's Kitchen","OPERATIONAL","1413 Treeland St, Burlington, ON L7R 4S1, Canada"," Burlington",NULL,"43.33906000","-79.82140000","43.34029000","-79.81990000","43.33759000","-79.82260000",False,"ChIJC1AfGURhK4gRMovtKtVOZtM","85QH+JC Burlington, Ontario","87M285QH+JC",NULL,"4.8","ChIJC1AfGURhK4gRMovtKtVOZtM","meal_takeaway",125,"shruti's kitchen",133
280,"Bombay Biryani","OPERATIONAL","814 Brant St, Burlington, ON L7R 2J5, Canada"," Burlington",NULL,"43.33406000","-79.81070000","43.33544000","-79.80930000","43.33274000","-79.81200000",False,"ChIJaYlLMxyfLIgR1BbWj7vmDoU","85MQ+JP Burlington, Ontario","87M285MQ+JP",NULL,"4.1","ChIJaYlLMxyfLIgR1BbWj7vmDoU","restaurant",179,"bombay biryani",807
281,"Jeera","OPERATIONAL","3315 Fairview St Unit 6, Burlington, ON L7N 3N9, Canada"," Burlington",NULL,"43.35484000","-79.78650000","43.35602000","-79.78510000","43.35332000","-79.78780000",False,"ChIJx9_1Fk5hK4gR5IRTt647sjw","9637+WC Burlington, Ontario","87M29637+WC",NULL,"5.0","ChIJx9_1Fk5hK4gR5IRTt647sjw","restaurant",31,"jeera",497
282,"T.O.'s Kathi Roll Eatery Burlington","OPERATIONAL","2321 Appleby Line Unit H4, Burlington, ON L7M 4P9, Canada"," Burlington",NULL,"43.40405000","-79.80300000","43.40534000","-79.80170000","43.40264000","-79.80440000",False,"ChIJw3vNowthK4gRUAImgiwConA","C53W+JR Burlington, Ontario","87M2C53W+JR",NULL,"4.1","ChIJw3vNowthK4gRUAImgiwConA","restaurant",195,"t.o.'s kathi roll eatery burlington",329
283,"Toss It Up - Fusion Indian Eatery Restaurant and Bar","OPERATIONAL","1233 Dillon Rd, Burlington, ON L7M 1K6, Canada"," Burlington","https://tossituprestobar.com/","43.36933000","-79.80020000","43.37078000","-79.79870000","43.36809000","-79.80140000",False,"ChIJU93fLmxhK4gRUtfpJeIgOPg","959X+PW Burlington, Ontario","87M2959X+PW",NULL,"4.4","ChIJU93fLmxhK4gRUtfpJeIgOPg","restaurant",94,"toss it up - fusion indian eatery restaurant and bar",84
284,"motiram dummy","OPERATIONAL","3249 Munson Crescent, Burlington, ON L7M 0B9, Canada"," Burlington",NULL,"43.39605000","-79.82690000","43.39746000","-79.82550000","43.39476000","-79.82820000",NULL,"ChIJz4NJJophK4gRZ_FRHrLgaLU","95WF+C6 Burlington, Ontario","87M295WF+C6",NULL,"5.0","ChIJz4NJJophK4gRZ_FRHrLgaLU","restaurant",1,"motiram dummy",487
285,"Pots & Potatoes","OPERATIONAL","4041 New St, Burlington, ON L7L 1S8, Canada"," Burlington",NULL,"43.35471000","-79.76930000","43.35601000","-79.76780000","43.35331000","-79.77050000",False,"ChIJwQZZ9o1hK4gRAdd35SNdqNw","963J+V8 Burlington, Ontario","87M2963J+V8",NULL,"4.7","ChIJwQZZ9o1hK4gRAdd35SNdqNw","restaurant",186,"pots & potatoes",587
286,"Indian Accent Curry & Hakka Chinese","CLOSED_TEMPORARILY","3537 Fairview St #3, Burlington, ON L7N 2R4, Canada"," Burlington",NULL,"43.35970000","-79.78050000","43.36104000","-79.77900000","43.35834000","-79.78170000",NULL,"ChIJkdZHouFhK4gRHiUsG5TCfOo","9659+VR Burlington, Ontario","87M29659+VR",NULL,"4.0","ChIJkdZHouFhK4gRHiUsG5TCfOo","restaurant",50,"indian accent curry & hakka chinese",543
287,"Thai Senses Restaurant","OPERATIONAL","645 Plains Rd E B-1, Burlington, ON L7T 4J5, Canada"," Burlington",NULL,"43.32286000","-79.83220000","43.32421000","-79.83080000","43.32151000","-79.83350000",False,"ChIJSRM8J46dLIgRkjqYPIOXvDk","85F9+44 Burlington, Ontario","87M285F9+44",NULL,"4.7","ChIJSRM8J46dLIgRkjqYPIOXvDk","meal_delivery",151,"thai senses restaurant",739
288,"Ruby Thai Kitchen","OPERATIONAL","900 Maple Ave f1, Burlington, ON L7S 2J8, Canada"," Burlington",NULL,"43.32591000","-79.82060000","43.32710000","-79.81950000","43.32440000","-79.82220000",False,"ChIJ60t_LxCeLIgRpHHKR7mxmBs","85GH+9Q Burlington, Ontario","87M285GH+9Q",NULL,"3.5","ChIJ60t_LxCeLIgRpHHKR7mxmBs","restaurant",50,"ruby thai kitchen",827
289,"Premium Grill N Butcher","OPERATIONAL","495 Brant St, Burlington, ON L7R 2G5, Canada"," Burlington",NULL,"43.32751000","-79.80030000","43.32882000","-79.79900000","43.32612000","-79.80170000",False,"ChIJlYXo5_qfLIgRSeJlZH7O3ME","85HX+2V Burlington, Ontario","87M285HX+2V",NULL,"4.3","ChIJlYXo5_qfLIgRSeJlZH7O3ME","restaurant",10,"premium grill n butcher",662
290,"Daylight Grill (Appleby)","OPERATIONAL","2080 Appleby Line, Burlington, ON L7L 6M6, Canada"," Burlington","https://daylightgrill.ca/","43.39725000","-79.79700000","43.39864000","-79.79550000","43.39594000","-79.79820000",True,"ChIJH7RiXwBhK4gRZKo2f9Tm3qs","96W3+V5 Burlington, Ontario","87M296W3+V5",NULL,"4.9","ChIJH7RiXwBhK4gRZKo2f9Tm3qs","restaurant",61,"daylight grill (appleby)",288
291,"Great North American Grill","OPERATIONAL","985 Syscon Rd, Burlington, ON L7L 5S2, Canada"," Burlington",NULL,"43.39296000","-79.75690000","43.39431000","-79.75550000","43.39161000","-79.75820000",True,"ChIJw4j8_7xgK4gRaGWl-C7-OPw","96VV+57 Burlington, Ontario","87M296VV+57",NULL,"4.4","ChIJw4j8_7xgK4gRaGWl-C7-OPw","restaurant",21,"great north american grill",855
292,"Marry Me Mochi","OPERATIONAL","900 Maple Ave, Burlington, ON L7S 2J8, Canada"," Burlington",NULL,"43.32448000","-79.81880000","43.32598000","-79.81730000","43.32328000","-79.82000000",False,"ChIJF0ibMOGfLIgRK3bZ-2Fx0tU","85FJ+QF Burlington, Ontario","87M285FJ+QF",NULL,"5.0","ChIJF0ibMOGfLIgRK3bZ-2Fx0tU","store",2,"marry me mochi",830
293,"Alia's Gelato & CafÃ©","OPERATIONAL","Locust St, Burlington, ON L7S 2J1, Canada"," Burlington",NULL,"43.32419000","-79.79720000","43.32556000","-79.79600000","43.32286000","-79.79870000",False,"ChIJdRfrkZmfLIgRn4aqYcxSa5g","86F3+M4 Burlington, Ontario","87M286F3+M4",NULL,"4.6","ChIJdRfrkZmfLIgRn4aqYcxSa5g","store",347,"alia's gelato & cafã©",866
294,"eZ Rolls Ice Cream","OPERATIONAL","2184 Mountain Grove Ave, Burlington, ON L7P 2J3, Canada"," Burlington",NULL,"43.36748000","-79.82670000","43.36891000","-79.82540000","43.36621000","-79.82810000",False,"ChIJ_5n9oXFhK4gRPN6Hj0VV4QI","958F+X8 Burlington, Ontario","87M2958F+X8",NULL,"4.6","ChIJ_5n9oXFhK4gRPN6Hj0VV4QI","food",99,"ez rolls ice cream",310
295,"I Love Gelato","OPERATIONAL","Directly facing Spencer Smith Park, 1477 Lakeshore Rd. Unit 8, Burlington, ON L7S 1B5, Canada"," Burlington",NULL,"43.32430000","-79.79660000","43.32558000","-79.79520000","43.32288000","-79.79790000",False,"ChIJc0U6QEGfLIgReQ0o8VOgH3w","86F3+P9 Burlington, Ontario","87M286F3+P9",NULL,"4.0","ChIJc0U6QEGfLIgReQ0o8VOgH3w","food",341,"i love gelato",861
296,"Tasty Scoop","OPERATIONAL","100 Plains Rd W Unit 50, Burlington, ON L7T 0A5, Canada"," Burlington",NULL,"43.30376000","-79.85560000","43.30528000","-79.85420000","43.30258000","-79.85690000",False,"ChIJZXG1-bSdLIgRn5j9eYH5Zok","843V+GQ Burlington, Ontario","87M2843V+GQ",NULL,"4.8","ChIJZXG1-bSdLIgRn5j9eYH5Zok","food",160,"tasty scoop",10
297,"Centro Noca","OPERATIONAL","590 Brant St, Burlington, ON L7R 2G9, Canada"," Burlington",NULL,"43.32904000","-79.80320000","43.33048000","-79.80170000","43.32778000","-79.80440000",False,"ChIJDdScRkifLIgRxPqu5Biabk4","85HW+JP Burlington, Ontario","87M285HW+JP",NULL,"4.8","ChIJDdScRkifLIgRxPqu5Biabk4","store",22,"centro noca",718
298,"Janina Soup Company","OPERATIONAL","1369 Janina Blvd, Burlington, ON L7P 1K5, Canada"," Burlington","https://www.janinasoupcompany.ca/","43.34811000","-79.83430000","43.34952000","-79.83290000","43.34682000","-79.83550000",True,"ChIJj3GGAJRjK4gRddtS3okaCbc","85X8+67 Burlington, Ontario","87M285X8+67",NULL,"5.0","ChIJj3GGAJRjK4gRddtS3okaCbc","restaurant",31,"janina soup company",121
